ID,Name,RAdeg,DEdeg,gmag,e_gmag,rmag,e_rmag,C3_6,Gmag,pmRA,e_pmRA,pmDE,e_pmDE,plx,e_plx,Noise,EBPRP,ur0,rz0,LC3_6,Lpm,Lplx,LNoise,LEx,Lcol,TotL,Rank,Conf,Ref,valid_gr,g_r,color,radius_arcmin,log_radius
61681,,199.430283,-42.526745,21.92,0.01,20.76,0.01,11.66,999,999.0,999.0,999.0,999.0,999.0,999.0,5.319513,2.183989,999.0,999.0,1.0,999.0,999.0,0.937464,0.9102,999.0,0.8533,silver,n,,True,1.16,1.1600000000000001,90.1878546263603,1.9551480561239851
61714,,199.430784,-43.877357,21.469999,0.01,20.83,0.01,9.02,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.614626,0.284193,1.0,999.0,999.0,999.0,999.0,0.9225,0.9225,silver,n,,True,0.6399990000000031,0.6399990000000031,98.74430837919219,1.9945120722909337
62388,,199.440945,-43.026433,21.059999,0.01,19.790001,0.01,6.6,999,999.0,999.0,999.0,999.0,999.0,999.0,19.956741,3.422616,999.0,999.0,1.0,999.0,999.0,1.0,1.0,999.0,1.0,silver,n,,True,1.269998000000001,1.269998000000001,84.40228048482543,1.9263541810876892
62544,,199.443428,-43.769304,21.5,0.01,20.809999,0.01,15.69,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.757971,0.370008,1.0,999.0,999.0,999.0,999.0,0.9376,0.9376,silver,n,,True,0.6900009999999988,0.6900009999999988,95.10466412246767,1.9782018161275299
62668,,199.445477,-41.328564,20.620001,0.01,20.02,0.01,8.03,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.724274,0.324944,1.0,999.0,999.0,999.0,999.0,0.9881,0.9881,silver,n,,True,0.6000009999999989,0.6000009999999989,132.56149043478288,2.1224173783621176
62821,,199.447929,-43.144954,21.209999,0.01,20.0,0.01,14.86,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.562941,0.551035,1.0,999.0,999.0,999.0,999.0,0.9782,0.9782,silver,n,,True,1.2099989999999998,1.2099989999999998,84.35219227149032,1.9260963741692316
63631,T17-0333,199.459848,-41.894965,20.52,0.01,19.709999,0.01,10.11,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.983091,0.470667,1.0,999.0,999.0,999.0,999.0,0.9382,0.9382,silver,n,y,True,0.8100009999999997,0.8100009999999997,107.98775356933983,2.033374506794128
64095,,199.466695,-42.904515,20.26,0.01,19.129999,0.01,8.55,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.758114,0.60206,1.0,999.0,999.0,999.0,999.0,0.8766,0.8766,silver,n,,True,1.130001,1.130001,83.6373240361084,1.92240012917979
64557,,199.473196,-41.268928,20.790001,0.01,19.809999,0.01,9.38,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.553476,0.568342,1.0,999.0,999.0,999.0,999.0,0.9891,0.9891,silver,n,,True,0.9800019999999988,0.9800019999999989,134.5694824373937,2.128946582088931
65410,,199.484258,-42.70314,20.799999,0.01,20.09,0.01,16.02,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.641634,0.247873,1.0,999.0,999.0,999.0,999.0,0.8612,0.8612,silver,n,,True,0.7099989999999998,0.7099989999999998,84.86244962302283,1.9287155638718751
